# ['T_xacc', 'T_yacc', 'T_zacc', 'T_xgyro', 'T_ygyro', 'T_zgyro', 'T_xmag', 'T_ymag', 'T_zmag', 'RA_xacc', 'RA_yacc', 'RA_zacc', 'RA_xgyro', 'RA_ygyro', 'RA_zgyro', 'RA_xmag', 'RA_ymag', 'RA_zmag', 'LA_xacc', 'LA_yacc', 'LA_zacc', 'LA_xgyro', 'LA_ygyro', 'LA_zgyro', 'LA_xmag', 'LA_ymag', 'LA_zmag', 'RL_xacc', 'RL_yacc', 'RL_zacc', 'RL_xgyro', 'RL_ygyro', 'RL_zgyro', 'RL_xmag', 'RL_ymag', 'RL_zmag', 'LL_xacc', 'LL_yacc', 'LL_zacc', 'LL_xgyro', 'LL_ygyro', 'LL_zgyro', 'LL_xmag', 'LL_ymag', 'LL_zmag', 'var_T_xacc', 'var_T_yacc', 'var_T_zacc', 'var_T_xgyro', 'var_T_ygyro', 'var_T_zgyro', 'var_T_xmag', 'var_T_ymag', 'var_T_zmag', 'var_RA_xacc', 'var_RA_yacc', 'var_RA_zacc', 'var_RA_xgyro', 'var_RA_ygyro', 'var_RA_zgyro', 'var_RA_xmag', 'var_RA_ymag', 'var_RA_zmag', 'var_LA_xacc', 'var_LA_yacc', 'var_LA_zacc', 'var_LA_xgyro', 'var_LA_ygyro', 'var_LA_zgyro', 'var_LA_xmag', 'var_LA_ymag', 'var_LA_zmag', 'var_RL_xacc', 'var_RL_yacc', 'var_RL_zacc', 'var_RL_xgyro', 'var_RL_ygyro', 'var_RL_zgyro', 'var_RL_xmag', 'var_RL_ymag', 'var_RL_zmag', 'var_LL_xacc', 'var_LL_yacc', 'var_LL_zacc', 'var_LL_xgyro', 'var_LL_ygyro', 'var_LL_zgyro', 'var_LL_xmag', 'var_LL_ymag', 'var_LL_zmag', 'person_index']
9.688989516129026924e+00,1.035228758064515420e+00,8.416825564516128289e-01,3.301418548387098639e-02,2.481352419354838565e-02,-1.061998387096774188e-02,-8.193720967741934258e-01,-2.045315645161289997e-01,-3.134090322580645460e-01,-1.367667967741935886e+00,7.428601612903226403e+00,5.706866129032259316e+00,1.720413709677420452e-02,2.647411290322574263e-03,-2.609556451612914888e-03,-1.536496370967741776e-01,-6.999762903225803523e-01,-8.753747580645161452e-01,-1.109894120967741538e+00,-7.294128709677419664e+00,5.902637903225807392e+00,2.819339516129033482e-02,9.566620967741922693e-03,-3.843653225806450274e-02,9.424490322580648949e-02,5.031047580645163775e-01,-8.500679032258063872e-01,-1.036867741935484055e+01,-1.677436532258062551e-01,-2.153617112903225550e+00,4.831252419354838123e-02,6.326886290322579487e-02,1.815608870967741484e-02,6.205460483870965938e-01,-1.899802903225805972e-01,-2.720251612903224966e-02,-1.039644435483870666e+01,-1.416023604838710259e+00,-1.903206403225806698e+00,-5.570154838709680950e-02,4.169966129032258439e-02,4.266469354838708233e-02,5.019769354838710118e-01,2.537328306451612225e-01,2.527977419354838773e-01,1.553358741980944480e+01,1.799542426612940949e+00,1.076242838502650345e+00,1.177939812740134373e+00,3.365729977478945090e-01,6.235406823154810568e-02,2.435873068938606092e-04,7.684963874149059945e-03,9.109948651925077381e-04,3.801962829393361432e+01,5.891048943223205825e+00,1.892928698368886886e+00,3.571916881324569415e-01,2.454319081652744650e-01,3.474192419358876016e+00,1.518639059636023650e-02,7.569388344302808297e-03,3.074351897494147570e-02,3.639184726675409109e+01,5.491888654022528904e+00,1.064629856547215869e+00,4.742437634198358176e-01,6.496127975634292673e-01,2.829742047307345132e+00,1.234195884902289375e-02,1.230952886231789995e-03,2.286616081011965187e-02,1.248856452610301915e+01,1.012999881558049964e+01,2.358005964600939475e+00,7.066614632821203168e-01,1.550819971240698647e-01,3.103540242260775184e+00,4.921829285191209151e-03,1.255958314698023270e-02,1.558215197411030829e-03,1.237647634440361344e+01,1.779510582276127195e+01,2.881249365284562991e+00,6.767097554067152965e-01,7.945559816779174112e-01,2.532921479695664058e+00,8.863577684157131209e-03,1.025651911856003025e-02,3.477963061914674057e-04,1.400000000000000000e+01
9.792890322580644735e+00,1.087045419354838671e+00,8.984089596774189612e-01,-1.007905725806451241e-01,-1.284029032258062787e-02,-1.970084677419354016e-02,-8.175862903225806777e-01,-2.021850967741935234e-01,-3.210081451612903369e-01,-1.431710274193548127e+00,7.311618467741933358e+00,5.659490322580644772e+00,-6.086451612903231306e-03,-7.529298387096765473e-03,3.934419354838705925e-03,-1.335782903225805895e-01,-6.820897580645163272e-01,-8.943218548387095179e-01,-1.177681959677419510e+00,-7.351970887096773488e+00,5.982543548387094567e+00,-2.545145161290321076e-02,4.030811290322575818e-02,5.276559677419356831e-02,1.169646854838709699e-01,5.032229838709676439e-01,-8.473898387096768792e-01,-1.060743709677419666e+01,-2.937985645161292347e-01,-2.193082282258063120e+00,5.311678225806450854e-02,9.754622580645166963e-02,1.173361532258065248e-01,6.162522580645162229e-01,-1.953882903225805656e-01,-3.002297580645161418e-02,-1.066717741935483765e+01,-1.373856830645160176e+00,-1.989730088709677158e+00,-4.474470161290325376e-02,2.048089516129028564e-02,1.105965322580644838e-01,5.052512903225805374e-01,2.492846532258064240e-01,2.515693548387096246e-01,1.683257836200312596e+01,1.915656691431952385e+00,1.198872647911538580e+00,1.460215507687131486e+00,3.437142706458996000e-01,6.141451454925876685e-02,2.601979297866806881e-04,7.098486923684182298e-03,1.028683258656347497e-03,4.396901143604246442e+01,5.873008659437171097e+00,2.042741625228928992e+00,3.362765875889734968e-01,2.454134684161287938e-01,3.642499476241630507e+00,1.488076956914152066e-02,5.611591483005983275e-03,2.997192844252730137e-02,3.938469485414043447e+01,5.030595680540341341e+00,1.209066751813215435e+00,3.874732727993443482e-01,6.211472076241322249e-01,3.025099652318643528e+00,1.008056155797365690e-02,1.128166827386836452e-03,2.047203055965139684e-02,1.411522782136576382e+01,1.219493821515332144e+01,2.370799412725669963e+00,7.726895138674767516e-01,1.556055030044651566e-01,3.496909707515275301e+00,4.900400994901145044e-03,1.223116743656087017e-02,1.534422211878447642e-03,1.347106131497398884e+01,1.605931044748556147e+01,3.111201350259163334e+00,4.475728255545318168e-01,8.309084154504327024e-01,2.761267406069425778e+00,8.848056964464104043e-03,1.024825366032329661e-02,3.561575431321540642e-04,1.400000000000000000e+01
9.764823387096765117e+00,9.036740645161293051e-01,7.599839274193547212e-01,6.517184677419354810e-02,1.919379032258063805e-02,-2.301870161290324110e-02,-8.188373387096774536e-01,-1.910038951612904046e-01,-3.141779838709677919e-01,-9.143978064516135040e-01,6.942842983870971985e+00,6.022970967741936299e+00,3.770458870967741821e-02,2.604187096774192994e-02,-2.763820967741933629e-02,-1.442937741935483853e-01,-6.775168548387099365e-01,-9.086833870967745419e-01,-1.764529717741935455e+00,-7.539080645161287286e+00,5.792376612903225030e+00,3.551575806451615774e-02,-1.231089516129030455e-02,-7.877491935483893828e-03,1.207931854838709684e-01,5.081004838709678451e-01,-8.318454838709675725e-01,-1.059070806451613223e+01,-3.369531774193548768e-01,-2.360046290322579843e+00,1.234182419354839105e-01,5.331029032258061823e-02,-1.470786048387096034e-01,6.170969354838711229e-01,-1.964251451612903099e-01,-2.078029032258064610e-02,-1.060128306451612445e+01,-1.604863104838708976e+00,-1.894285491935483456e+00,-2.053790322580659883e-03,1.197988629032258195e-01,-1.131473387096773864e-01,5.022874193548388932e-01,2.522749919354840831e-01,2.521628225806452073e-01,1.764039851227562394e+01,1.957571496456269378e+00,1.648423151600793224e+00,1.717048859851581177e+00,3.536503580579886119e-01,1.000319677345803682e-01,2.659323340465659900e-04,7.035709105674494562e-03,9.048318048061912379e-04,5.067335284480314073e+01,7.374368413783839671e+00,2.311176834802290081e+00,4.180337256976453530e-01,3.215598920305318131e-01,3.587373800124246337e+00,1.473834777704578075e-02,5.831602865107960929e-03,2.917498704659209074e-02,4.656882771704449198e+01,6.004743243496360350e+00,1.296952259533688645e+00,4.011375333027479284e-01,6.143793089466905721e-01,3.203052873672459722e+00,1.025603004418333859e-02,1.237988911056191622e-03,2.099482480863682984e-02,1.691020242235432747e+01,1.611352991332959306e+01,2.622044344871722110e+00,7.335029376514087263e-01,1.867342271518351304e-01,3.579702925742481945e+00,4.947604529318417634e-03,1.204811267488215508e-02,1.836855235367325541e-03,1.467409528447125666e+01,2.026811644767523646e+01,4.465124235041945333e+00,5.205858802873108981e-01,9.135936162938114169e-01,2.990945164558773239e+00,9.042582578824141792e-03,1.071545310186283739e-02,3.708643638072320532e-04,1.400000000000000000e+01
9.641440322580645983e+00,1.233745685483871091e+00,8.412889677419357337e-01,-3.396912903225808578e-02,2.624112096774193492e-02,-2.421099193548387901e-02,-8.142428225806452868e-01,-2.168722903225807352e-01,-3.210942741935480793e-01,-1.826554854838708719e+00,7.307944919354839364e+00,5.729195161290323135e+00,2.074192741935483933e-02,6.640733870967746935e-03,-3.387026612903226708e-02,-1.351147419354838675e-01,-6.706308870967740976e-01,-8.813899999999998958e-01,-8.460691854838707782e-01,-7.343716129032256568e+00,5.878804032258063472e+00,1.210466129032258462e-02,1.999830645161289333e-02,1.512225806451614543e-02,1.095208548387096303e-01,5.208758870967744592e-01,-8.436812096774196634e-01,-1.059614669354838767e+01,-1.634751129032258332e-01,-2.233208064516129188e+00,5.278926612903225846e-02,8.136381451612903493e-02,1.453112822580645280e-01,6.230673387096775651e-01,-1.909839677419355453e-01,-2.676463709677420408e-02,-1.056007258064516208e+01,-1.298583725806451428e+00,-1.845944774193547966e+00,-6.235742741935482170e-02,-4.189491935483907400e-03,1.319703951612903048e-01,5.022476612903227222e-01,2.543306451612903363e-01,2.537862903225807099e-01,1.962552766418053452e+01,2.266325521692748701e+00,1.396440426246224664e+00,1.791590348254514797e+00,4.121955622281873732e-01,9.199735335715314433e-02,2.250211831620709045e-04,8.415011960544739253e-03,1.028993609957076132e-03,4.992020582573998411e+01,7.751665004892736910e+00,2.224584929170136061e+00,4.325890956682771349e-01,3.013940510820501961e-01,3.658544986263339016e+00,1.545796136532049878e-02,5.490812533890478131e-03,3.262102964677418560e-02,4.410897615837885155e+01,6.691512174578560845e+00,1.447238739903095261e+00,3.189353832533046718e-01,5.687460378334062705e-01,3.247552185961030791e+00,1.006761541044666822e-02,1.413669462922735728e-03,2.047446577353667987e-02,1.505276893340116473e+01,1.475821744970245675e+01,2.598840797473673359e+00,7.539984811524536035e-01,1.713019469014414042e-01,3.586291749592364297e+00,4.836221329207855343e-03,1.289363400438606894e-02,1.550101674408623691e-03,1.472804329424817915e+01,1.874227911218641296e+01,4.246148741551917460e+00,6.243589328176157860e-01,8.378464540682173389e-01,2.964312432247916185e+00,9.212806666304635198e-03,1.082206442305150805e-02,4.614073684963580974e-04,1.400000000000000000e+01
9.737624999999997755e+00,1.023165427419355122e+00,7.572436935483872755e-01,-2.486866935483868918e-02,2.244050806451611604e-02,-1.824874193548386980e-02,-8.230332258064515516e-01,-1.977811129032257809e-01,-3.067212096774192820e-01,-1.106250677419354567e+00,7.126655806451612563e+00,6.043730645161292436e+00,-1.388815322580645543e-02,-2.327887096774192838e-02,8.594321774193550145e-02,-1.486951048387096519e-01,-6.755235483870967172e-01,-9.031097580645162104e-01,-1.639482185483871035e+00,-7.544583064516126925e+00,5.975794354838710909e+00,-3.398604838709677178e-03,-1.298175806451612978e-02,-7.575262903225805922e-02,1.185491370967742403e-01,5.078020161290325296e-01,-8.338851612903227517e-01,-1.028841612903225844e+01,-2.671247177419355245e-01,-2.237144483870967981e+00,6.931535483870966685e-02,1.036554112903225466e-01,-1.409637903225803221e-02,6.159710483870968201e-01,-1.960991612903225656e-01,-2.690291129032259393e-02,-1.045927177419354059e+01,-1.664724758064516585e+00,-1.935664951612903639e+00,-3.521279838709676091e-02,6.902533870967732244e-02,5.167192741935482808e-02,5.071324193548385484e-01,2.458181370967741641e-01,2.528700000000000392e-01,1.656455163122984331e+01,1.876584067988970261e+00,1.634695333892003388e+00,1.472453297566770125e+00,3.027999336238306194e-01,9.182023690377209835e-02,2.893681041103019478e-04,7.385369678196929306e-03,1.456071688052808710e-03,4.092267810214597290e+01,6.190472269477571565e+00,1.765147394544746007e+00,3.537974998508394697e-01,4.072261424742412705e-01,3.586054371945331720e+00,1.672151363130352369e-02,6.786779935796044549e-03,2.978813211687695098e-02,3.697705506827087873e+01,5.047907049309961813e+00,1.040646536661681054e+00,3.232643059854810041e-01,6.113932748274416573e-01,3.102518723471442197e+00,1.232802096176346604e-02,1.664094638677159413e-03,1.832961891852237513e-02,1.376295445538501738e+01,1.429372926337304150e+01,2.762066375824975051e+00,7.902766763209225775e-01,1.512872697996776039e-01,3.109958895183186911e+00,4.957273022287983846e-03,1.153617921074818510e-02,1.788647837871161755e-03,1.201345110315492271e+01,1.745836991678576311e+01,3.165159994266915078e+00,5.923793681227897956e-01,8.103241659761271087e-01,2.578999606078228535e+00,8.997511261888656298e-03,1.125509808527959225e-02,3.085652500000000422e-04,1.400000000000000000e+01
9.740142741935486015e+00,1.100139572580645320e+00,9.583309596774196581e-01,4.619741935483844160e-03,1.704333870967741568e-02,-1.336244354838709777e-02,-8.168916935483865327e-01,-2.098390564516128820e-01,-3.247291129032257029e-01,-1.249075846774192700e+00,7.199519354838709972e+00,6.060125806451610586e+00,3.883730645161289491e-02,1.367087096774193856e-02,-2.563659677419354715e-02,-1.772320887096774933e-01,-6.563164516129030845e-01,-9.036937096774194655e-01,-9.785513709677416960e-01,-7.355576612903223399e+00,5.971370161290322720e+00,1.274254032258067756e-02,1.951114516129031154e-02,-2.560887096774154201e-03,1.061399838709677773e-01,5.118954838709677269e-01,-8.424375806451612769e-01,-1.048069435483871281e+01,-3.084808870967741257e-01,-2.148317508064515824e+00,4.474569354838707491e-02,7.393237903225806373e-02,4.370841129032256023e-02,6.235008870967743144e-01,-1.725167338709676923e-01,-2.880991129032257209e-02,-1.044755241935484058e+01,-1.153889991935484360e+00,-1.787021580645161478e+00,-6.266801612903223628e-02,5.766593548387103502e-02,4.533807258064517787e-02,5.052630645161289014e-01,2.439662096774193600e-01,2.418951612903225135e-01,1.259002329793118768e+01,1.572270921439729019e+00,1.135511303081506496e+00,9.997139505928688274e-01,2.344460069175627326e-01,5.616985550477904959e-02,2.789511737447970797e-04,6.632563301198429219e-03,9.173919661485430447e-04,3.195581780482872958e+01,5.288939498335065714e+00,1.368808143366285535e+00,2.900698181085190619e-01,2.465253536039994087e-01,3.032437022137611571e+00,1.402139547782277514e-02,5.866487747086366819e-03,3.006712874752862433e-02,2.841190657097634187e+01,4.089933808404655480e+00,8.530833259644906574e-01,2.934280788291838138e-01,4.685223445739464809e-01,2.636248726193568093e+00,1.038967944759651603e-02,1.124446558636836091e-03,2.035184870059834547e-02,9.540091281016513491e+00,9.339887662317764239e+00,2.587892192351104015e+00,8.355069668099383007e-01,1.329316095031869427e-01,3.152117704037869395e+00,4.884769488729187939e-03,1.306366850442110955e-02,1.808960024419549364e-03,1.049031458959091623e+01,1.199588263785416764e+01,2.352018254327178592e+00,6.562076061435156982e-01,7.780449221026413120e-01,2.521427879387585058e+00,9.289538326092609474e-03,1.083243278519797383e-02,3.485040749739852679e-04,1.400000000000000000e+01
9.572420967741942732e+00,9.439440241935487252e-01,9.225857419354839273e-01,7.518148387096776353e-02,3.337137903225807084e-02,-1.612581451612903408e-02,-8.159097580645158221e-01,-1.967436290322580050e-01,-3.285509677419355956e-01,-1.207995766129032367e+00,7.218732258064514795e+00,5.998987096774191841e+00,4.360935483870965329e-02,6.340693548387105367e-03,-7.456596774193549604e-02,-1.825085322580644598e-01,-6.724482258064514717e-01,-8.868962096774196668e-01,-1.054601395161290478e+00,-7.424743548387097825e+00,5.877433870967738727e+00,3.389718548387097435e-02,-3.141357258064519237e-02,7.368282258064503230e-03,1.054336451612903347e-01,5.127920967741933511e-01,-8.390033870967743557e-01,-1.031278951612903505e+01,-5.445629032258066105e-02,-2.193492556451613229e+00,1.041944032258064479e-01,4.489101612903225597e-02,-4.580150806451618872e-02,6.228811290322576744e-01,-1.848101532258063506e-01,-2.222815322580644001e-02,-1.015266048387096554e+01,-1.383630701612903247e+00,-1.948881935483871564e+00,-5.940145161290318748e-03,7.771929838709680516e-02,-3.781504032258068554e-02,4.979907258064516506e-01,2.528793870967742108e-01,2.520183064516129390e-01,1.217506065423777883e+01,1.670672503857830504e+00,1.072441947471917345e+00,1.038840083819492222e+00,2.166476401955901576e-01,6.156277413671560478e-02,2.810256894575960092e-04,7.692741207991414358e-03,8.280770571279918784e-04,3.059507411992093040e+01,5.121911381217479686e+00,1.435607077252861741e+00,3.408303449517288142e-01,2.873301125443252779e-01,2.838657369188580581e+00,1.429064975465219565e-02,7.854655359755461849e-03,2.828735455256894613e-02,2.789371989269231022e+01,4.227820877297088664e+00,9.870104172398546094e-01,2.993499528544252830e-01,5.428911213123575052e-01,2.657693147706316150e+00,1.264517029898699213e-02,1.089277595603538751e-03,2.212117882885016040e-02,9.563128445132020872e+00,8.295618407925301696e+00,2.084162899844908878e+00,6.286234017716604283e-01,1.308959759441932491e-01,2.813860175105056260e+00,4.795620016467218652e-03,1.184938499082330114e-02,1.569386960500714859e-03,1.047690398303524972e+01,1.168492810884990796e+01,2.096272964862382349e+00,4.926407424628497789e-01,7.606268347854995282e-01,2.301921787203022873e+00,9.271771047053848497e-03,1.022932861207596564e-02,3.064378269706034396e-04,1.400000000000000000e+01
9.865291129032259576e+00,8.130034354838709953e-01,1.086367999999999778e+00,2.643662096774192227e-02,5.372766129032246867e-03,-8.259596774193540348e-04,-8.190382258064515808e-01,-1.747571209677419579e-01,-3.369274193548384977e-01,-7.988166774193545816e-01,7.105488709677421078e+00,6.087545161290321083e+00,2.370583870967740009e-02,5.347483870967755480e-03,8.994016935483871433e-02,-1.741904274193548097e-01,-6.613835483870965648e-01,-9.133409677419355166e-01,-1.539974516129033022e+00,-7.541308064516128340e+00,5.880804032258062364e+00,9.844193548387146671e-04,-4.359077419354837057e-02,-6.828691935483872932e-02,1.063710403225806150e-01,4.999084677419354250e-01,-8.337033064516130576e-01,-1.023627580645161039e+01,-2.539319435483869958e-01,-2.173004725806450654e+00,7.433233870967743961e-02,7.095703225806453129e-02,-1.297569919354838175e-01,6.165790322580645411e-01,-1.826174677419355463e-01,-2.965822580645159634e-02,-1.034637822580645405e+01,-1.458593814516129461e+00,-1.855963677419354418e+00,-6.491927419354842285e-03,9.979129032258068910e-02,-5.734414516129029971e-02,5.068514516129034586e-01,2.393988467741935688e-01,2.440279838709678017e-01,1.041646108371163315e+01,1.376833994596971644e+00,1.151176385427113091e+00,1.047230743651283547e+00,2.164291914192277011e-01,5.004287913092581030e-02,2.918433307232049705e-04,7.606222483912783265e-03,1.343441214308013516e-03,2.894420919099664502e+01,4.955813948259626400e+00,1.625642923283038943e+00,3.115124278683610859e-01,2.333387268726852259e-01,2.848435218281462067e+00,1.485752343080924860e-02,5.214699684183142156e-03,3.167801478616026623e-02,2.704441482627958138e+01,3.389623459289802021e+00,8.475261199030953430e-01,3.154721663463885828e-01,5.181814987746424794e-01,2.381387330290332560e+00,1.073835917439353548e-02,1.002157900071539917e-03,2.203079591245447541e-02,9.160778506350157002e+00,7.976356996569308855e+00,2.071887635485714974e+00,7.110666551168689509e-01,1.148357581014344542e-01,2.684216332050025411e+00,4.963100116805412368e-03,1.243103402352315617e-02,1.737254560481268960e-03,9.483203139283949312e+00,1.002372185137052263e+01,2.046645758527170678e+00,5.973287388785513130e-01,7.116197034768506624e-01,2.329989051566141001e+00,9.690489601118628879e-03,1.134386938587168304e-02,4.416140499674817079e-04,1.400000000000000000e+01
9.667102419354836940e+00,9.541438467741936158e-01,1.137581483870967469e+00,-1.927164516129034263e-02,-1.009856451612903792e-02,-2.803294354838707647e-02,-8.071258870967742416e-01,-1.898172419354838270e-01,-3.527241129032259170e-01,-2.157563145161289775e+00,4.680040822580646243e+00,6.928340887096775091e+00,-1.984647580645168899e-02,4.431846774193545085e-02,-7.023474999999994306e-02,1.417972258064515989e-01,-4.722303548387093985e-01,-9.622625806451611252e-01,-2.432306596774195029e+00,-4.528066161290322356e+00,6.817980645161290099e+00,3.709141935483871444e-02,6.948153225806451977e-03,7.373662903225808307e-02,2.743411129032258255e-01,2.475059758064516446e-01,-8.913398387096772568e-01,-1.026269274193548853e+01,-4.165885725806452444e-01,-2.218008572580644877e+00,6.784140322580647919e-02,6.286126612903221444e-02,1.812802419354836783e-02,6.169864516129028864e-01,-1.844901693548386679e-01,-2.861076612903223904e-02,-1.051918467741935181e+01,-1.531761185483870857e+00,-1.909930951612903050e+00,-3.676817741935484857e-02,7.229523387096775666e-02,9.173387096774223912e-03,5.096475806451611357e-01,2.399878306451611321e-01,2.441687903225805700e-01,1.165417283362318557e+01,1.719893456917469088e+00,1.605723232806766099e+00,1.165931435025744811e+00,3.074604227351974139e-01,6.856308715444035806e-02,3.846924903420913754e-04,7.968472151264041972e-03,1.392525930664671773e-03,4.049481971318767393e+01,1.483336241080496620e+01,1.113885971947744302e+01,7.206974994682170399e-01,1.141090692985507138e+00,2.247544571530381674e+00,1.012420830891102852e-01,3.859123534018053803e-02,4.463595327721123218e-02,4.670539571026588277e+01,1.303315745670862036e+01,4.317859699625390846e+00,9.159662595982756006e-01,1.634293760118920025e+00,2.139228008140265480e+00,3.639110588382596378e-02,6.293830953815270079e-02,2.528840307094172915e-02,1.060621463857635227e+01,7.498752047180937019e+00,2.213181019130921801e+00,7.010399234701757409e-01,1.295936693801791884e-01,3.035643537297493033e+00,4.762170389021851656e-03,1.154066874391486419e-02,1.822022982792078152e-03,1.042087628242650688e+01,1.388166671558764165e+01,2.164163023167368305e+00,5.216334264949524790e-01,7.810092612172764293e-01,2.345644976580865571e+00,8.697055148985435510e-03,9.949571770640673607e-03,2.818899235366804641e-04,1.400000000000000000e+01
9.675779032258065016e+00,1.083201330645161331e+00,1.245442072580644988e+00,6.026935483870822291e-04,1.511212903225805926e-02,-5.556387096774200070e-03,-7.939777419354837606e-01,-1.941213548387097643e-01,-3.601938709677420247e-01,1.402412508064516006e+00,7.739833411290318210e+00,5.447985645161288026e+00,5.050010483870968209e-02,-2.171560483870964633e-02,8.973354838709665660e-02,-2.056088548387097203e-01,-5.566583870967740655e-01,-5.634265322580646052e-01,1.493481169354838434e+00,-8.029566403225805615e+00,5.515618467741935760e+00,-3.387729838709675756e-02,4.303637096774172791e-03,-3.650009677419351756e-02,-5.762636290322581401e-02,4.908419354838709503e-01,-6.995487096774191116e-01,-1.033748548387096555e+01,-1.485727177419354506e-01,-2.272206153225807324e+00,6.949473387096777310e-02,1.027114919354839284e-01,2.044201612903231904e-03,6.172354838709677161e-01,-1.991326048387095926e-01,-2.169817741935484157e-02,-1.037715887096774026e+01,-1.614399508064515709e+00,-1.984392403225806012e+00,-4.414724193548387465e-02,8.928434677419355703e-02,3.555815322580638954e-02,5.014303225806453490e-01,2.565196612903224982e-01,2.540845161290322674e-01,1.495325425520551121e+01,1.335381978099285716e+00,1.041661757938228794e+00,5.985963338299549186e-01,2.491321863891607091e-01,4.369908490446303834e-02,2.176272142559833658e-04,4.602989848761185505e-03,9.313182898543185964e-04,2.066317933491797376e+01,1.467766146286425055e+01,2.100568724869743775e+00,9.275532543497718718e-01,3.837383379647551496e-01,2.450409371060393138e+00,2.157515495630151284e-02,6.154664173204997882e-03,3.408459831781347760e-02,1.612853812176027546e+01,9.932831923128322416e+00,3.451581038192007345e+00,1.257632179136805917e+00,3.927594194883279877e-01,2.043110273551523193e+00,1.792844215221508011e-02,3.861710612382935129e-03,2.366375661607698910e-02,1.071403007333766944e+01,1.003821591916851119e+01,2.607277060750598174e+00,8.175077386990335926e-01,1.227821551147499357e-01,3.105534824147740292e+00,5.130950010249740734e-03,1.242415245220675202e-02,1.558934799210458331e-03,1.120256346774388767e+01,1.481018619956811122e+01,2.767380732481675931e+00,6.260185699206997079e-01,8.113622858606136523e-01,2.424712184417435967e+00,9.064457454734654168e-03,9.851187780901403401e-03,3.868793892819980419e-04,1.400000000000000000e+01
9.677474193548386339e+00,1.034241806451613011e+00,1.035204403225806535e+00,-9.260080645161277227e-03,-1.041301612903226120e-02,-1.051172580645161163e-02,-8.106678225806452920e-01,-1.910626935483871192e-01,-3.400716129032256285e-01,-4.993771612903224466e-01,7.811954032258062952e+00,5.509420161290321083e+00,-4.359083064516127565e-02,-4.574850806451612878e-02,-4.386596774193546495e-03,-2.023798870967741803e-01,-6.839771774193549314e-01,-8.031431451612903727e-01,-1.052601451612902972e+00,-7.620650806451611636e+00,5.800377419354838082e+00,-3.532154838709679334e-02,1.046533064516130124e-02,4.622814516129042546e-03,9.491492741935485256e-02,5.269322580645162679e-01,-8.113235483870963050e-01,-1.031395161290322982e+01,-3.345127016129031960e-01,-2.191413201612902650e+00,6.476220161290321964e-02,7.542375806451612208e-02,9.587153225806350348e-03,6.194973387096773809e-01,-1.842883629032258108e-01,-2.688351612903226370e-02,-1.044892580645160685e+01,-1.414636645161290174e+00,-1.953250653225806932e+00,-2.876463709677418504e-02,5.524604838709676335e-02,2.551772580645155289e-02,5.029098387096775369e-01,2.471270725806451463e-01,2.546577419354837946e-01,1.401992900320499480e+01,1.739188770129769024e+00,1.060736182720160237e+00,1.292587641198477355e+00,2.174129404846287528e-01,8.047269190424742591e-02,2.453419863878773506e-04,7.899279383099630514e-03,8.879441732049945038e-04,2.953503879858633496e+01,6.491208520548257255e+00,1.347229899674167841e+00,3.024896842674793529e-01,2.258944308838466697e-01,2.921617753804546247e+00,1.121144443593886583e-02,7.609015457355621480e-03,2.778519892155958265e-02,2.921461083104951229e+01,5.125987927338058192e+00,1.155787639328823779e+00,3.766536784587638520e-01,4.451684372369955622e-01,2.688313819583135089e+00,1.064171297597053638e-02,2.319607281997918945e-03,1.961008298740896105e-02,1.154096423136836869e+01,9.238999337429739001e+00,2.391963489832130030e+00,7.360359837924351778e-01,1.290179129286188608e-01,3.093410260170259996e+00,4.777996132433662627e-03,1.170093996574733154e-02,1.589441718330385223e-03,1.109138305514048461e+01,1.489551079361371322e+01,2.920425750561774780e+00,6.260762016746829195e-01,8.009526547373851946e-01,2.546630632236588365e+00,9.301153727393337775e-03,1.072985939080924565e-02,3.778584174817899285e-04,1.400000000000000000e+01
